id,name,type,start_date,distance_km,moving_time,moving_time_hms,avg_speed_kmh,kilojoules,map_summary_polyline,NM_UF,NM_MUN
9914996783,Corrida noturna,Run,2023-09-25 00:14:38,6.1034,1913,0:31:53,11.484,0.0,ljnKtzfaHFSAGGAEBE^K^[z@CVc@bAc@xA]z@?FBDD?Dc@v@_CFU`@cAXaAHMN_@AMEEIBGh@Ib@[z@Mh@wA~D@HF?BG@MZoAn@oB^}@FWXm@FW?GAEG?CDIn@k@fB[t@Qj@EHUt@Wl@?H@DD@\wAh@{Al@qBXs@HW?EAAGFKf@e@rACPs@jBm@lB@FD@\wA\}@\gATi@Z_ANYFWAGEBWbAOXY~@S`@Y|@q@lBAFDHBCRy@f@}AJQFWl@gBZu@FWECEBo@tBWn@uAbEAJBBHEJk@jAoDTm@Le@\u@@KCEA?Y`A_@dACNYp@gA`DAH@FD@D]X{@`B_F\q@@KGEc@vAWj@Qr@OXSr@k@xAGRBHB?FKRw@bA_DVm@Pk@Vk@BKAIGA_@xA_CxG@JHMBKrAeEf@{AZs@?EGGEJG`@Yx@INMf@]x@Ux@k@xABHD?@CBQf@_BXq@r@}B\y@FUEAKNi@fBKRg@~Ae@pAUr@@FF?DW`@qArA}D`@aA@IGEEFG`@k@zAANYn@Ux@i@pAK^BFFCDUx@gCNe@^aA\eALW@KEGEBET,Pará,Mãe do Rio
9907541033,Corrida ao entardecer,Run,2023-09-23 21:42:28,7.2156,2395,0:39:55,10.8468,0.0,tloKjpeaHgA@o@Gu@Q{EuAYC_@?GAOHAJMb@Sj@YbAWr@GV_@dASx@Qb@Q\mAhE]f@GRQXSr@Sd@Qx@Yl@CVa@fAY|@IPENO^]p@aAxD[p@a@pAEFkAlDGTGLa@nASb@y@jCaBvEe@~Ag@lAY`ASf@Uv@iBdFER@DD@JENm@tAiEb@kAPo@`@cALg@LYb@sAbAkCJg@^gAp@iBt@aCZy@\mALWLg@NYDSZw@z@iCJc@Jo@FIFUXo@fAqCXaA`@gARy@ICCDSx@]z@CRa@hAOZWz@GX]`AYn@M`@IZO\G^Ob@M^IHETWl@K^EF]jAAJMPOf@@DQXi@`BYn@_@tAoC|Hw@bCs@jBs@zBiA|CCRDDD?BCDSl@mBnAoD^oAN[zDkLd@kAl@qBr@mBPq@N[v@{BDWP_@t@}BXsAj@oAd@yAXo@Rw@JYLa@Ve@Ne@h@aADWPF@Bf@J^LNAFFVFd@Jb@Bz@\FAb@NDDLFL@v@Z~A\VJFHXJPBVJn@LTLh@Nd@PvBj@v@\B?d@NLFBH`@Tf@Pl@F|Ad@FCDI@SN}@t@uC,Pará,Mãe do Rio
9907403737,Corrida ao entardecer,Run,2023-09-22 21:33:39,3.1753,1082,0:18:02,10.566,0.0,rloKfpeaHCCc@Fa@CIHGIKC}@S{Bm@aCu@MAEB@H`A\lEnAhARx@?f@C`MKTCHCEIEAOBuB@wEHOA}CDs@Ce@IoDaAqBo@E?EB?DDDjEpApBf@\DnDAjAEp@?hCG|A?^CBGEEqB@_JJu@Bm@DIEkAY}C}@qAc@MCGD?BJFx@ZlCv@RHBA?BCA@@?CnT?CCIAWBa@AmAFmGD,Pará,Mãe do Rio
9882865717,Corrida ao entardecer,Run,2023-09-19 21:41:48,7.0229,2365,0:39:25,10.692,0.0,dloKhpeaHy@?c@EoA[UCaF{AEBBFLDn@ZfAVx@X~Bj@|@JbCCd@CN@`@ErA?t@CV@tAE\@J?FEAEQE_@BmAC_ADwB?qAD}CBSEa@Ou@OqA]yBs@UECCIACBBF\JRJ@DNDZDLF\F\L\FZNj@L`@NP@PDd@AFBl@EZ@\AR@VATBf@CzA?`@El@AdA@XC\B@CEIQEY@}@?iABc@?eADg@As@Dk@A]By@AcAGkAYy@Ya@KUK_AW{@[EBDLLBx@Z\Fv@RvAf@\F^LN?TFlB?NCt@BVCp@Cr@DdBGb@@r@Cb@@PADECEKCUAG@o@AYDm@?mBF_AAsCDi@AoAO}@YQAk@Su@QeA]g@MEBBHJFL@`Bd@d@Hp@TdAX~@Pl@@d@Ez@@XCfBCf@@\Af@@p@CV@TAx@BHA@GCIG?MBwCBcCDeAAMDI?KA}B@iAUgBc@}@[yA_@SMEDAFJFZFd@PRBb@P\Fd@NTBRJd@N~@LhEA|AB~BKnB@JABGOEK@q@AwBFQ@k@@WBwBA}ABeAEwA]cBi@a@IyAc@IIE?ADFHF?ZLnA^vAd@bCj@dC?|AEpA@dDGl@?HBB??ECEEAcA?oCFsC?}ADsAG_@G,Pará,Mãe do Rio
9876394875,Corrida ao entardecer,Run,2023-09-18 21:44:56,6.9953,2300,0:38:20,10.9476,0.0,dkoKjpeaHe@?k@ImA[iBk@KAu@UYE]SEFDDd@HbHlBfABlII~@ER@l@AV@^CFKCCI?]FqADqDDsBBWBmC?w@KeA]m@OYMwA_@u@WI?AFA@DBf@FtBj@t@VdBd@\DjA?zBCzBAbBET@`@Cv@@p@EDEACECyAJ{BBa@BoAAwBFQA_BBu@GwGiB[OIB?DFBTBjAXTJ~DfA^DjCA\AdA?jDI`ABp@CN?f@A@IGCEAq@JSAo@DoA?qBFm@AeDH_AGcAUcCo@g@S{@SSIGAG@CDHBR@`@JlFzAbANv@?zDGX@~CIpB?TCBCACKCi@FgCFMAQ@{@?qFHeACs@OuBm@_Ba@c@Q]IKBBH\B`FtAvAZv@@tCC`FItA@|@CFABECEG?OBu@BiDFiB?c@DUAmADkAAiAQMGwCs@_Be@OIMACDDDXBjGjBx@LxDCDC^?RAn@?`DG~@?HAV@NAHECIG?a@Dq@BqEF{@BuCBeAC]Gc@K,Pará,Mãe do Rio
9876027882,Corrida ao entardecer,Run,2023-09-16 20:34:41,6.174,2176,0:36:16,10.2132,0.0,vmoK`peaHsABg@AQC}Cu@iA_@cAW]OBSTi@DWZs@J[^_AFYFONi@Z}@HKH?p@Lr@Vt@PTBJA^cAT{@^}@Jc@b@}@BUIMc@QSCcA]w@SaAQKGAIHc@~AcF@SHSReAHkATW?IPa@dAiEFi@j@gCL}@HSRyA?MKIa@COEuDWa@ESEOE[QYWOSQKYKUAeALyB^MRKd@@FFBAHHr@@V?GEYSaAIMYEiBZw@NKFi@HQ@_Bd@a@JyAVO?g@NmB`@]L_@FmBPe@?sAIO@IDKJi@dCu@lCIHQb@MPcAnBk@tAMv@OlCIl@Oj@m@nAgAtCIPEBk@lBSd@iBlBQRKVKr@MlBU`CAX@TKn@?TJH|@TL@f@Xt@PvBr@`@RRBhA`@fBd@`@PJ@JFd@JFDN@FDTBDDv@RNHlBl@zA`@dA\p@Pp@TzBh@bA\J@`@EHBtAZx@^h@L^Nd@Hr@DLHP@v@Pb@NjAf@tA`@ZLn@PHF@VLPh@ONFJ@NDT@\FH?BCD?Z^NHh@NpBp@RJb@Zr@TN@FDJ@NHF?JB`@NP?HK@UJ_@Vu@Ns@L[La@,Pará,Mãe do Rio
9844706955,Corrida noturna,Run,2023-09-13 22:26:06,3.3598000000000003,1087,0:18:07,11.127600000000001,0.0,`moKlpeaHkA@u@EgD}@a@OiBi@IGG?@HBB~@^|@T~@Zh@JXJ`ATXBxB?d@CfB?p@ElDE\Br@EXBNABEEGWB[CcDBu@DYC}@BiA@w@DyBCm@IsCu@]O}@Uy@]G?ABDP`@Fv@\fAXf@RhBb@TDz@AVBtAGbA@PAbA?pAExC?\CN@VE@ECGEEWF_@Ay@D}@?aHLeC@y@OsF_Bi@MGEEFDHJ@tAf@nElATBj@DbAC,Pará,Mãe do Rio
9844260633,Corrida ao entardecer,Run,2023-09-12 21:20:41,3.21,1071,0:17:51,10.7892,0.0,tloKhpeaHuABe@GwA_@_A[eAUcA[UMGD@Fd@HPFN@THv@NPFXPvA`@z@Nx@BpCG~@Bd@CnA?rAGpB@DCDIECeADQAqDHWC_@B_A?SBm@@]Au@D_@?u@K[Ma@IcA]o@Ke@QKAYIc@QMCIBFH^D~@Zr@PhCt@bAN|B?jAElC?NAbDCr@E?EICYAuABiADaAAs@Fg@CkCDk@BQE_@?YCoA[}@]_@Co@WyA_@IAAB?Bf@Pl@N~Bt@xBh@j@Dl@A,Pará,Mãe do Rio
9824775527,Corrida ao entardecer,Run,2023-09-10 21:57:10,0.8172999999999999,242,0:04:02,12.1572,0.0,,,
9824757937,Corrida ao entardecer,Run,2023-09-04 21:30:53,3.1982,989,0:16:29,11.6424,0.0,vloKfpeaHeA@u@KmCo@qAc@mA]O??HD@z@XbFrA|@NhFCvGKn@?NA?EEGGAu@Dw@AwBF]AgADu@AeDFm@Gm@QgAUSK}Ae@WCy@[E@ADBBXNvEjAj@Tf@L~BD`AGbA?XCXBf@AdBIjA@~@AHCCGGA]BsA@eADsAE}ADWA[BW?qADs@Au@MiBg@KAgDeAG?CBBFRHbHjBh@Fv@@,Pará,Mãe do Rio
9752281342,Corrida ao entardecer,Run,2023-08-30 21:13:20,4.899100000000001,2003,0:33:23,8.8056,0.0,zloKjpeaHcA@a@AWGE@a@OSCkA_@e@GUMQCsAc@MCED@DX@RHTBRHv@Vn@P\DLH|@Xf@JVBPCv@?V@hCEjAAlACL@f@EvB?DEYCw@@UAS@IAgAFCAoADWAYBKCS@[AqCDy@EkB]WMqBm@g@K]OKCE@DFr@VxA`@N??BDDbATjA\h@FxAAD@~@@~AEh@@VE`AAn@Ef@Bn@?RCP?HCAEE?qAB]EOB]AYBKAKDc@Ak@BQCe@FGAc@Bo@AYBi@AIBUCWBSCM?YMM?OKWCi@OQAIIEAO@c@UE?c@OK?_@MQMI??Bp@VrD~@dA\v@JhAA^CT@lCExA@`AEn@@p@Eb@BJC@ECCG?UAKDE?GE{@BYCQDSC{@Hi@CMB[?M@KAYBEEG@OAc@D_@A}ADsAU}FaBG?KH?CA?BCPDTJJ@TJd@NPBFDRBh@TFAFFN?XLH?`@DHHTDl@?TBh@AJBTCr@?fDEJAr@?ZCb@@FEh@FTEBE\?A@BBD?DIJAEDBD@CF?K??@CGECVHFHDp@N|@?JBDFZAJF^CB@L,Pará,Mãe do Rio
9748320517,Corrida matinal,Run,2023-08-30 10:09:42,3.7616,1453,0:24:13,9.3204,0.0,~loKjpeaHqB?wEoAaA[[CYOEBDHTH~@Rx@XhCp@z@PjA@|FI|@?JA`DEd@@DGGG{AFaA?oBDYAM@iBBc@BOAcCBWEaEiAoBm@Q??DDDTBtBl@r@NpBj@h@J`@@vBC~DAbAEdB?JCRBRCJ@CAJACKwB@G@GBc@CyFF{ADaAAQA@C?@C@SE_AW_@G[Oo@Me@QQCmAe@E?CBDFjA^bATXBj@NpA^^Hz@Jt@@^Cz@?j@@d@ATBt@ErBE`A?r@ETBBFBGF@BJ?VBF?T@?JRJp@Nh@AHD^,Pará,Mãe do Rio
9715161372,Corrida ao entardecer,Run,2023-08-24 21:44:41,6.0134,1707,0:28:27,12.6828,0.0,pvzr@z|stEgC_@cB[_@@UEg@Og@CIAEEoAS{@Io@Me@EYI_C[MEaAK}AWE?WGgBUeDi@SAwB]c@Ai@GWIo@OkFu@eAIwBEeDMgC_@aAGw@OKEYC}Es@M?iB]sAQwAUi@AMC[CQIeBYwA_@mAc@i@OeBo@gA[m@UwC{@kAc@YGKGo@SECi@Oa@Ok@Kk@Q_@Uc@M]IUIE?kBa@wCc@iDc@oAIaGMo@CoAOiI}A_@MIBLBr@HbATD?ZDrB`@h@N`@F\@DCBEVG`ABLM@GHCRD\?|@PfANHDZATBPFVX^B~Ft@vB\fAV~@XXJTNJDzA\|Ah@PHVDv@ZL@bErAbCx@^R`Ct@x@ZjBZZBR?VLr@FJCtATh@DnB\PBLAlBXx@PlBTNDDDD?VHd@DP?~B\`BLhFLl@D\FCBt@FrBZJDDATDjB^z@HxARFBL?HDj@DJBDA~@XJA|B\DARBF?z@Pb@F,Pernambuco,Ipojuca
9708334618,Corrida ao entardecer,Run,2023-08-23 21:13:38,5.0172,1515,0:25:15,11.9232,0.0,f|_v@tl~uEKEWSu@[WO]OE?a@Qi@_@M?UKaCmAUEo@[}DwBc@[o@[kA_A{@g@WWICi@c@eAm@GG{@k@WSsA{@cC}BICIGKM?GOLGBGLGBKVIHKTBHFDZFPL`@Lf@VH@TJFHPHHPh@`@F@FFRTh@ZD?DHTNb@`@`Ar@lAbAt@f@p@\HHF@fAn@XJFFJ@DLVRHN`@PHFXFf@V|@TPPJFTJZFTRr@TlAp@F?FDL?TJb@Fj@b@f@PLHL@BBNDp@ZTDTLr@VTD`@LHHl@LDARKP_@JGXDb@VNBCI[Eo@WQAWKG@UOaDaAw@]w@YOM]K_@S}@Yo@_@aCiAkBu@}@i@QCKK_Ac@SO_@OeBqA_@UWUc@[qAy@GIk@[o@g@qCkBo@g@q@u@eAu@EGVXj@d@j@l@VRJL^VBDnAt@XV`Al@JLZNRPh@\pDdCv@b@ZTnBdAHFp@^zCpAd@VtB|@bAh@zAl@LH`DfAVDj@LfCx@L@j@R^VXHFCEGs@Q,Alagoas,Maragogi
9701477318,Caminhada ao entardecer,Walk,2023-08-22 21:10:10,3.0151999999999997,2201,0:36:41,4.932,0.0,tv_v@bi~uEUMMAKIg@U]Ie@W_A_@SOQEEGECOM[OCCAKIMME_@AYOGAc@[SIc@]YOSCSQOGMO{@i@CG[OQSWKWWe@UKQSGo@g@eA{@e@UIKICEGKGMCCG[YQYSMIKKGMCYOSS?FTNBFZLPNZ\LRJHP@h@f@|@b@PLJL\Nh@h@LVHBJJRHj@d@JDPNXLVTJFNTPHF?d@NzA~@`@`@^JHLPFPBFCJDDDBHH@BHDFh@TFNNHHBRBFJH@DFF@HAd@ZP?PL^LDFLBFF,Alagoas,Maragogi
9668774087,Carrera de noche,Run,2023-08-17 20:55:18,0.4963,390,0:06:30,4.5828,0.0,d_pKdweaHAc@,Pará,Mãe do Rio
9662599044,Corrida ao entardecer,Run,2023-08-16 21:49:17,4.1525,2023,0:33:43,7.3908,0.0,`moKlpeaH@FGE_AB]MIB]QOAIGa@EEEWCwBk@GEC?QIMCOKM?OKE@EHDF|@V\HPBRJD?bCr@JHDC^Jd@Dz@?JBNErCEJBJCJ@f@ADC`FA\CFAEIq@?_BDMCYBc@Am@DgA@KCa@DGAQ@MEEDeBDw@ACCK?WGsBk@CCUAAE{@[uA]GEG?CBBFDDP@BDL?\NP@BDb@N`AVVJTFDAVL|@PrA@TAF@\?~@CZBb@ATCZ@~AGtCA|@IHB@DANFj@DHADF\J^BT@NGBIAWB]F_@@y@L_@?[D]?]F{@Bo@?a@FS?SBKAk@BUAKBsCEe@K]Oi@]u@]YSuBcAQOKAEECB@F^TNAVFf@Zn@Xr@d@XJVR^L~@Rr@?FBr@C^@AA@B?ALBXCD@rCOD@`@Ep@AXCT?p@E@C?BACBBLAhAMF@DDJ@f@CBFAV,Pará,Mãe do Rio
9655660323,Corrida ao entardecer,Run,2023-08-15 22:25:06,0.3072,61,0:01:01,18.1332,0.0,,,
9655641698,Corrida ao entardecer,Run,2023-08-15 22:21:21,0.0013,1,0:00:01,4.6656,0.0,,,
9655540404,Corrida ao entardecer,Run,2023-08-15 21:28:17,3.9874,1430,0:23:50,10.0368,0.0,zloKhpeaHg@@MECDMCCCWA_@GE?ECE@EEkAWcA]OCSKE@SEq@YOOED@HHHh@PLFP@HFHA`@RHAf@RXDTJz@RDDPDRAJDN?hCGRBb@ETBtBEvA?^AL@bAGL@DA?ECEGC[Di@@_@BS?C@ECYBKCQDW?KAMBIEUFMC_FHw@A_@GsA_@s@OGGqAYGGi@MYKKIEB@PJDn@PHAF@HDNBVL`@Hb@NJCNJPH~@XRB`ADJE^@JCD@VATBPE\BLCj@?hAGd@@d@EHDLCF@XCt@?BCLDFCV@@K}ADwB@y@FqADgCBqA?s@MYKoAYqDgACC?ECA?DDDdA\lAXj@RZFl@Rt@NhABfGKxA?dAElA?FCBF@EAEM?QFOCk@@UAg@DwA?wAB,Pará,Mãe do Rio
9635454673,Corrida ao entardecer,Run,2023-08-12 20:49:35,6.3884,2080,0:34:40,11.0556,0.0,tloKjpeaHyA@c@Eq@WSCCCe@K_EkAE@GDFBJAZNlBl@tD`AlABjCCn@Eb@@t@EV@~BEPBj@EV?DEAAUCo@D_@CIBo@@e@CkAHs@EmAHo@A[@WC_ABa@C]Ke@O_@ISKOAIEM?UKUCWO_@GGEUC]MACEB@DLBFH@DFBJ?@BD?VHT@NLL@VLF?^P~@Rn@HTJ|@B`@CxAANAb@B\Ex@AHBx@EL@^CfA?JCZ@n@C@CCIG?q@HsB?w@Da@AKBgAAoAD_@Aa@BcBESC[KgBa@{C{@SMG@?DNJ@D`@DHDN@HDTDJH^NN?DC?E_@MI@sA[s@IIIDGB?IHIVMNMZu@zBKRM^M`@CPa@hAG`@[r@Up@Kr@MPWv@]PJD?A?DE?@B@AE@AJKRKh@_@fACRKPGRMROd@Bf@CXLBNF?HANHDDFCJB@FHDBNL|Aj@dATVPBN@?AGE??CABEA@AJJJFlCx@H?pCfAdA^`@H\P~@RNHd@NdAVh@\\FNHh@Jb@NNHXDZRM\q@vBKPYx@Wh@cAzCKTGFKVGFKh@Q^YhAGr@@ZARi@tAEV?JDHPLH?PDp@Zj@Nd@TPDD?jA^N@LW@FGBGDI?c@Ui@Mg@ScAUaA]YMCW@QxAqEFIDUtDaLMYF_@ZaA?Uj@aClBgBHSRW,Pará,Mãe do Rio
9635248730,Corrida vespertina,Run,2023-08-09 21:18:30,4.1899,1728,0:28:48,8.73,0.0,nnhQdr~_HNMZe@`@Oz@m@\[`CiB|AoAxAiA\UdBsALOp@a@^]@IYWQES?mADy@Jk@@sBNk@^w@v@u@d@e@Pg@Ls@TG?c@T{AtAwAdAa@d@Q\]VCNC??@KFQPGJu@n@AJBJX\HRZb@`Aj@h@DHAp@a@fBwABETQPYXKlBuA`A{@`As@VWPILM|@o@`@_@`@WHMTM|AoAdAq@PSCIUQ_@IgBJwDX]EI@YLqB|Au@VsAZe@Xs@n@c@ZyBjBULQT]XWN]\g@d@KN@Hf@f@|@hA~@r@PFVB?AB@NEf@c@FAp@e@FKp@g@^i@ZKx@i@Z[lEgDZ[^UfByA\S^]TMJMJE^[d@[BE@EKKOK]IyAFeDVa@?[CoA|@_Av@c@RY@WJ[D,Pará,Paragominas
9609334844,Corrida ao entardecer,Run,2023-08-08 21:12:42,5.901800000000001,2623,0:43:43,8.1,0.0,vmhQtr~_Hd@_@LYHG\Mx@k@j@g@v@i@LODA`Ay@x@k@b@a@dBsAPKnB{A\Sb@_@?IWWQGO?yCNc@DMDSAy@FMDi@V}@v@i@\s@Z}Ad@OH{BpBmAx@uAhB[XKNs@l@ADNZf@r@h@f@PLZLXBRC~CcCLWNMVKfAw@d@c@dAs@~FyE\QPQd@[FG^[z@i@RSAGYY[GoDT_@FIAkAHg@Xi@l@[Vk@ZmAb@w@P]PqB`BsA`Ae@p@cBnBi@b@JV\l@`@b@d@^AACDH?^JNBRCPIPMHMFAPQf@[JMVOTSDMPU\Kj@c@LEDIXQDIFC^YRUXQd@a@l@a@DKv@i@FIr@g@n@k@z@k@^_@PGFKFAfAw@@ECKUQOGQCW?k@Hq@@_AFQDO?k@HIA[F]NSTW\{@l@i@XYDSHk@Lq@X[T?DI@GJOHYZ]T_@ZKBIHMFKHi@z@UTUXKPIRIDCJGH[PO?ABDNFJHPZ`@DHHH@D^TTPPF\BTEn@k@^UlAaAT_@ZMNKfBwAXOLOrAaAdFaELIZYh@[d@a@ZQPO@EWYUISAyGb@ULYRu@x@i@\w@Z{@R{@ZyBjBcAr@SP,Pará,Paragominas
9602700033,Corrida ao entardecer,Run,2023-08-07 21:27:54,5.0182,1464,0:24:24,12.3408,0.0,fmoKrpeaHYAWDmAKECQCGGM@IISCIG[KsA]gA]c@IMKG?KD?DOTCPQ^CPIR?RDDXNd@^\H^Pb@\h@TFFJBBDD?PNF?BDj@TFFb@NJARDXEv@HHEV@RCf@BJCD@l@AVGJBLCL@j@EZ@LIV?B@FC`@@JCL@TGZAPE^CTEj@GBCV@BEBOYeCIYKGs@DSC_@F[EcA@I@gA?KBMEUB]?YBICWBCAu@?KBmAB}@EIEYEEEQAaBg@IAw@YK?]MG?OIM@YSMBIJK\ILMd@EVGNNLHNH@JNH?b@XJBLLNBHJVJDAFDH@TLBADFLJPDDD`Af@ZJ\Dd@ABBLCR@HBBCPBTCT@PCb@B`@EPEZBhAKr@BBABCF@HCD@^CHB^GFE`@?JEXAJEV?TIH?BCRCUkCGGCWEGKC_@As@FsA?Q@EBMCOBKC[@WA{@@ODSCm@Da@CaADo@C]@KGWCwBm@s@M]OSEm@Y]GCCGFDFRLF?JHP@FDh@L~@XJ?JFL?HFn@T`APh@ABBR@VEbBANCBDZERBNCD@LCH@LCP?\GFFJAHBnACJATBr@Ap@GDB@IQECBKEODc@AGBk@@G@CEG?IDICCFG?SE]DMCQB_A?IBMEQ?oBFI@MCKBWAKBEC_@@OEo@EQKEBUCEGe@QsBg@EEk@W]GEB@FHFXLVFFFP@\LDCNHXJHAXNPBJ?FFP@HHl@HHDRAJDFED?BBVA,Pará,Mãe do Rio
9596681472,Corrida ao entardecer,Run,2023-08-06 21:16:00,4.0157,1260,0:21:00,11.4732,0.0,dmoKdpeaHeADu@EiA]K?KGI?IEOCwBq@y@QEIECMBMNGNGF}A|EGFEPIH@FEDI^EB?Li@pAEL@FSt@CHE?APMT@DKLSx@CHUVSbAMZW\GXMVGFIh@IP?DQZITCZQ\CLMNIPCNQ\ARWh@?Lg@vAOX@DGREBCRUh@EVCBEBAFMTKXK^C\GDCNQd@ALIP?BIP@JEBQl@OTKXCJINE`@MPCPCBAJQ\ALEBWz@KPEXS`@AJIHKV@DQt@E@GHG`@i@rAETS\?FGHCXIL?FKTMLQv@GRQTUfAEDGX]f@AFKL?NKN?LDLNAHQHY\g@?YHOHWFKBSHSJa@FI?GNa@Vk@?ILe@LU@ILIBSNYHa@NYF]Vq@NY?EFK@GNWDCAIDG?GJU@KDO@QJSFUV[FYDC@SHONw@HWHI@GNUJi@DAJ_@DEN_A@CDA@KHIDOPQBW\w@BK?MDQLOLa@LQFYHGBQAM@GHE@SH]BIFCHQBUFMNg@Xa@DO@a@DIN}@Rk@N_@\m@FUFCBIJKFc@Vc@D]JCLHLB,Pará,Mãe do Rio
9571585790,Carrera de noche,Run,2023-08-02 21:00:33,4.9197,1649,0:27:29,10.738800000000001,0.0,vloKnpeaHQCSDw@AYEm@S[Gk@Qu@QOGYGk@S[ESMEIG@CDDJL?LHPBfA^hAZLHDARHN?JHf@JLD`@DLA^BDAhA?j@C`@@NCPBNCFBPEl@?HCz@?LCv@@HCFBNCLBVELBLEH@@ECIG?WDKAIBi@@E@[AQBGCUBSAKBQ?QDG?CCEBO?ICEBUA]AGBWAIDCEE?y@Di@CW@EBOES@MCM@KGUCMIo@KGEQCg@QQ?UKE@IIYGa@MCESCKGIICAGLFD^N`ARLHD?VJh@LNHT?dA\\FFBH?NDLANBNGPDLAF@ZGD@TAb@?j@Eh@BTANBDA^?HCL@|AEl@@PEVBHCL@BCEIECKBe@Bm@AGDKEEBOAyALKEUDKEs@@MBGCW?KBg@AKBMAy@FSCU@c@IG?QIQ?OGSE[MI?MGOCi@Qe@Ki@WUCMII?CIG?ED?HVDFFD?ZNL?DDRB^ND?d@NRBHH^FFDTFjAR`B@JGVBdBCLBj@?ZEf@AH@RCPBf@Ej@BHED@ZAF@LAPABECGW?UDKCc@BOBYCMBg@@ICYDMAm@BWAi@@ICm@FOCIBUA[DQEKDSAM@Y?SCg@Q[EE@AE[GSIE?MEGGOAUIOAQIQCQIYC[OMMGHHFLBFFTDFDH?PJTHP@DDHBP@LFd@LVDJFL@TJR@VHp@BTDXCR?D@PCR@REPBNCVBJAl@?LCRAd@?HAN@PCPDHCFBr@Gt@?`@AFCBGCEe@BUAMBa@@MBk@?_@@SCOBGAGBEAM@CA]BIA]BMCQBECODg@?[BICCBc@CCBMA_@BOEW?IIq@O[COCMMG@EC,Pará,Mãe do Rio
9552635486,Corrida ao entardecer,Run,2023-07-30 20:40:56,5.011699999999999,1700,0:28:20,10.6128,0.0,xmoKjpeaHoB?e@CeHmBWKEKJSBSv@mB\iAFIPc@\mADGDQDGFEPHPBNHb@H^TPDLHJ@REFSTW@MFQHM@KP]H]FMRo@d@gA?OCEYU}@W]Qa@IE?IGE@qAWEEAIHW?KHMNi@FIDUJYF]DCHWHg@b@uAPeANc@Da@LQ@KBCFSAO@IJOAILW?QJWFc@Pm@H]?KHOFi@FOAELe@N}@HWTsA?OAMKIQEEDE?IE[CSIG@a@GI@GGMBIAI@y@KU?MEO?OEa@[U[[S[IEBg@ACBW@UHG?OFG?MFK?EBK@EBWDEBc@DOFG?CDMDEA_@DCDI?SJEAUHGDW@_@HOFO@IFK?IDgARGFO?MDM@MJe@@IDMD_@BIFM?]HMA_@PUBCBYHMAOLMDK@SFIC_@DGFa@@ICSD[EQBOEM?g@IG@ODEFKd@Qb@?LKRE^Oj@Ib@IRW|@MPIV_@l@CNY^ITW`@Qf@MVIt@?\EL@LGP@TEL@XIP?REVMRATQXEVOLe@bAOf@OZALCBOXKj@Ul@CLC@GNMTADMLCHMNQJKRMHKNMHAJEDG@IVEDMp@?NEPBZKT@PKf@@RGZCf@CL?PEPDl@CPPRVHDAHFzBn@PJN@TNJBD?HDD?HBBDXDPHNBTHj@H\TJ@PHJ@NJd@HJFBAFDDCPHLB^PVBPLV?v@b@NBBCVFDDJ@JHj@NJ?HFVDxAj@H?JDJ?RFNH,Pará,Mãe do Rio
9552504851,Corrida vespertina,Run,2023-07-27 21:13:01,4.2768999999999995,4110,1:08:30,3.7476,0.0,vloKppeaHy@?u@GeCq@WKiBc@s@UG?EFBBf@H|@VRBt@Xx@PZPz@RN@n@@lBE`A?b@Ep@@tBEf@CpA@J@ZC@EGIa@HqDBiDHu@A}BFoBc@o@SmBg@wAc@GDHHVD^L`B^xCz@\@PBbAAH@TC~@@v@Cn@?rDGvBA@OEA[DgADKBYAI@mCBUBq@A{BB}A?q@KQI_Bc@GCo@OIE[ICCq@O]OGDBFHDl@Jd@PJ?r@VPBNFD?XJPDhA^f@Bj@@j@CxDEn@AVGB@`@Ad@D\?JELBXABCFBX@^C?KICOBM?IDS?MAc@BYEUDOAE@OAOBMAE@[AOBSACD?DD@f@Ep@@fAELBPCR@@DP?JGJ?BBA?BEE@B?A@@EAD?C?BA?@C@F@IC@?A?BF?EBP@@CB@@AP?DGT??BH@@B@\B@?`@Rt@AJNXLFDPEPAPK`@@@IN@\Wn@@BZB\NDADDLBTJRD?DFFJDDHALS|@@LNHJ?`@LZB@DL@A@FFL@JFP?HDBE?CC?D@A@B@?FVJ?DDHED?CB?BCFBBCCG@F@CA@?CAF@O@LAEB?AA@BACCBBAAD@C?@CA@C@DA@ACBECFDI?H?ECA?HAGDCALA?@CCI@A?D@EIFF@EBACEBAL?AEBAF,Pará,Mãe do Rio
